OSLIC,DSLIC,VOL,SVC1,SVC2,DASH,SLIC1,SLIC2,SLIC3,SLIC4,SLIC5,SLIC6,SLIC7,SLIC8,SLIC9,SLIC10,SLIC11,SLIC12,SLIC13,SLIC14,SLIC15
6561,4971,1.767,3,2,-,6561,6309,4959,4959,4971,4971,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,4575,2.398,2,2,-,6561,6309,4329,4329,4575,4575,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,1410,1.609,3,3,-,6561,6309,1329,1410,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,4972,1.661,3,2,-,6561,6309,4959,4959,4972,4972,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,5450,2.135,2,2,-,6561,6629,5519,5519,5450,5450,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3491,2.135,3,3,-,6561,6309,3289,3289,3491,3491,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,8460,5.029,3,3,-,6561,6629,8029,8029,8460,8460,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,4030,2.135,2,2,-,6561,6309,4009,4009,4030,4030,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3562,2.292,2,2,-,6561,6629,3719,3719,3562,3562,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3303,1.766,4,3,-,6561,6309,3309,3303,3303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,4440,3.346,2,2,-,6561,6309,4329,4329,4440,4440,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,5486,2.24,2,2,-,6561,6629,5519,5519,5486,5486,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,6871,1.819,2,2,-,6561,6629,6819,6819,6871,6871,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,9222,1.451,4,4,-,6561,6629,8509,8509,9222,9222,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3343,2.398,3,3,-,6561,6309,3289,3289,3343,3343,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,5470,3.188,2,2,-,6561,6629,5519,5519,5470,5470,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,1200,2.03,3,3,-,6561,6309,1329,1200,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,8350,1.661,4,4,-,6561,6629,9929,9929,9929,8350,8350,NA,NA,NA,NA,NA,NA,NA,NA
6561,5590,2.609,2,2,-,6561,6629,5519,5519,5590,5590,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,8602,1.451,4,4,-,6561,6629,8509,8509,8602,8602,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,8383,1.924,4,4,-,6561,6629,9929,9929,9929,8383,8383,NA,NA,NA,NA,NA,NA,NA,NA
6561,7200,4.346,2,2,-,6561,6309,7229,7200,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3010,2.135,2,2,-,6561,6309,3799,3799,3010,3010,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,5580,2.609,2,2,-,6561,6629,5519,5519,5580,5580,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3571,2.608,2,2,-,6561,6629,3719,3719,3571,3571,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,9832,1.504,4,4,-,6561,6629,8459,8459,8459,9829,9832,9832,NA,NA,NA,NA,NA,NA,NA
6561,9232,1.503,4,4,-,6561,6629,9029,9029,9232,9232,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,2440,3.714,3,2,-,6561,6309,2409,2440,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,1600,3.662,3,2,-,6561,6309,1569,1569,1600,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,6911,1.556,2,2,-,6561,6629,6819,6911,6911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,9601,1.819,4,4,-,6561,6629,9489,9489,9489,9589,9601,9601,NA,NA,NA,NA,NA,NA,NA
6561,5240,3.924,2,2,-,6561,6629,6629,6629,5240,5240,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3840,1.661,2,2,-,6561,6629,3719,3719,3840,3840,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,2260,3.398,3,2,-,6561,6309,2409,2260,2260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,9823,3.134,4,4,-,6561,6629,6629,6629,6629,9729,9729,9823,9823,NA,NA,NA,NA,NA,NA
6561,8332,1.924,3,3,-,6561,6629,8459,8459,8459,8332,8332,NA,NA,NA,NA,NA,NA,NA,NA
6561,6781,1.872,2,2,-,6561,6629,6629,6629,6629,6781,6781,NA,NA,NA,NA,NA,NA,NA,NA
6561,4636,2.872,2,2,-,6561,6309,6059,6059,4636,4636,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,6103,1.556,2,2,-,6561,6309,6059,6059,6103,6103,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,2963,2.03,3,2,-,6561,6309,2749,2963,2963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,3300,1.503,4,3,-,6561,6309,3309,3300,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,7350,2.03,2,2,-,6561,6629,7319,7319,7350,7350,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,2240,2.924,3,3,-,6561,6309,2409,2409,2240,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,4047,2.292,2,2,-,6561,6309,4009,4009,4047,4047,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,6400,6.24,1,1,-,6561,6629,6400,6400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,2861,2.608,3,2,-,6561,6309,2749,2861,2861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,4395,2.187,2,2,-,6561,6309,4329,4329,4395,4395,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,6380,2.977,1,1,-,6561,6309,6380,6380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,9931,1.556,4,4,-,6561,6629,8459,8459,8459,9789,9789,9931,9931,NA,NA,NA,NA,NA,NA
6570,6245,1.451,2,2,-,6570,6309,6309,6309,6245,6245,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4715,2.661,2,2,-,6570,6309,4629,4629,4629,4715,4715,NA,NA,NA,NA,NA,NA,NA,NA
6570,5414,1.609,2,2,-,6570,6309,6059,5414,5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4822,1.608,2,2,-,6570,6309,4369,4822,4822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4200,1.872,1,1,-,6570,6309,4200,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,1540,1.504,2,2,-,6570,6309,1569,1569,1540,1540,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,1280,1.451,3,3,-,6570,6309,1329,1280,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,5501,1.451,2,2,-,6570,6309,5519,5501,5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,6302,1.977,1,1,-,6570,6309,6302,6302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,2850,1.608,3,3,-,6570,6309,2749,2749,2749,2749,2850,2850,NA,NA,NA,NA,NA,NA,NA
6570,6300,3.082,1,1,-,6570,6309,6300,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,2240,1.556,3,3,-,6570,6309,2409,2409,2240,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,2780,1.556,2,2,-,6570,6309,2749,2780,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,5470,1.819,2,2,-,6570,6309,5519,5470,5470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4675,1.872,2,2,-,6570,6309,4629,4629,4629,4675,4675,NA,NA,NA,NA,NA,NA,NA,NA
6570,6135,2.24,2,2,-,6570,6309,5289,5289,6135,6135,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4724,1.872,2,2,-,6570,6309,4629,4629,4629,4724,4724,NA,NA,NA,NA,NA,NA,NA,NA
6570,6230,2.609,1,1,-,6570,6309,6230,6230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,6200,3.556,1,1,-,6570,6309,6200,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,1302,1.451,3,3,-,6570,6309,1329,1302,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,2961,1.661,2,2,-,6570,6309,2919,2961,2961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4922,1.556,2,2,-,6570,6309,4369,4922,4922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,6011,1.767,2,2,-,6570,6309,6059,6059,6011,6011,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,6500,3.713,1,1,-,6570,6309,6500,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,2580,1.503,2,2,-,6570,6309,2409,2580,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,4890,1.503,2,2,-,6570,6309,4959,4959,4890,4890,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,3203,1.661,3,3,-,6570,6309,3289,3289,3203,3203,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,6182,1.767,2,2,-,6570,6309,6259,6182,6182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,3241,1.609,2,2,-,6570,6309,3609,3609,3241,3241,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,5591,1.609,2,2,-,6570,6309,5519,5591,5591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,1340,1.661,3,3,-,6570,6309,1329,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6570,6540,4.24,1,1,-,6570,6309,6540,6540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,5630,2.135,2,2,-,6600,6629,6629,5519,5519,5630,5630,NA,NA,NA,NA,NA,NA,NA,NA
6600,2834,1.767,2,2,-,6600,6629,2749,2834,2834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,4970,1.451,2,2,-,6600,6629,6059,4959,4970,4970,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,1720,1.503,2,2,-,6600,6629,1569,1569,1720,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,8451,1.556,3,3,-,6600,6629,6629,8029,8029,8419,8451,8451,NA,NA,NA,NA,NA,NA,NA
6600,1770,2.082,2,2,-,6600,6629,1569,1770,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6170,2.714,2,2,-,6600,6629,6059,6059,6059,6170,6170,NA,NA,NA,NA,NA,NA,NA,NA
6600,9350,1.556,3,3,-,6600,6629,9029,9029,9350,9350,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,5130,2.187,1,1,-,6600,6629,6819,5130,5130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6450,2.767,1,1,-,6600,6629,6629,6450,6450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,3711,2.135,2,2,-,6600,6629,6629,3719,3719,3711,3711,NA,NA,NA,NA,NA,NA,NA,NA
6600,9221,1.924,3,3,-,6600,6629,9029,9029,9221,9221,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,7770,1.872,2,2,-,6600,6629,7519,7519,7770,7770,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,4405,1.451,2,2,-,6600,6629,6629,4329,4405,4405,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,7470,1.924,2,2,-,6600,6629,6629,7319,7319,7470,7470,NA,NA,NA,NA,NA,NA,NA,NA
6600,5592,1.504,2,2,-,6600,6629,6629,5519,5519,5592,5592,NA,NA,NA,NA,NA,NA,NA,NA
6600,4944,1.714,2,2,-,6600,6629,6629,6059,4944,4944,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,7240,1.977,2,2,-,6600,6629,6629,7229,7229,7240,7240,NA,NA,NA,NA,NA,NA,NA,NA
6600,5430,2.977,2,2,-,6600,6629,6629,5319,5430,5430,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6183,1.556,2,2,-,6600,6629,6629,4629,4629,4629,6183,6183,NA,NA,NA,NA,NA,NA,NA
6600,2620,1.451,2,2,-,6600,6629,1569,1569,2620,2620,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6390,1.451,2,2,-,6600,6629,6629,6309,6309,6390,6390,NA,NA,NA,NA,NA,NA,NA,NA
6600,8101,1.503,2,2,-,6600,6629,6629,8029,8029,8101,8101,NA,NA,NA,NA,NA,NA,NA,NA
6600,4660,1.977,2,2,-,6600,6629,6629,6059,4660,4660,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,5590,2.082,2,2,-,6600,6629,6629,5519,5519,5590,5590,NA,NA,NA,NA,NA,NA,NA,NA
6600,4423,1.714,2,2,-,6600,6629,6629,4329,4423,4423,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,8057,1.767,2,2,-,6600,6629,6629,8029,8029,8057,8057,NA,NA,NA,NA,NA,NA,NA,NA
6600,3176,2.24,2,2,-,6600,6629,6629,3609,3176,3176,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6930,1.556,2,2,-,6600,6629,6819,6819,6930,6930,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,9571,1.451,3,3,-,6600,6629,9489,9489,9489,9589,9571,9571,NA,NA,NA,NA,NA,NA,NA
6600,1471,1.556,3,3,-,6600,6629,6629,4329,1429,1429,1471,1471,NA,NA,NA,NA,NA,NA,NA
6600,4866,1.662,2,2,-,6600,6629,6059,4959,4866,4866,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,2890,1.609,2,2,-,6600,6629,2749,2890,2890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,4575,1.451,2,2,-,6600,6629,6629,4329,4575,4575,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6090,1.661,2,2,-,6600,6629,6629,6059,6090,6090,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,5750,1.451,2,2,-,6600,6629,6629,5719,5719,5750,5750,NA,NA,NA,NA,NA,NA,NA,NA
6600,6280,2.24,2,2,-,6600,6629,6629,6309,6309,6280,6280,NA,NA,NA,NA,NA,NA,NA,NA
6600,5740,1.451,2,2,-,6600,6629,6629,5719,5719,5740,5740,NA,NA,NA,NA,NA,NA,NA,NA
6600,8350,1.556,3,3,-,6600,6629,9729,9929,8350,8350,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,5653,1.556,2,2,-,6600,6629,6629,5519,5519,5653,5653,NA,NA,NA,NA,NA,NA,NA,NA
6600,7160,1.977,2,2,-,6600,6629,6629,7229,7229,7160,7160,NA,NA,NA,NA,NA,NA,NA,NA
6600,1361,1.661,3,3,-,6600,6629,6629,4629,4629,4629,1329,1361,1361,NA,NA,NA,NA,NA,NA
6600,5600,3.187,2,2,-,6600,6629,6629,5519,5519,5600,5600,NA,NA,NA,NA,NA,NA,NA,NA
6600,4250,1.714,2,2,-,6600,6629,6629,4059,4059,4250,4250,NA,NA,NA,NA,NA,NA,NA,NA
6600,9330,1.766,3,3,-,6600,6629,9029,9029,9330,9330,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,9832,1.451,3,3,-,6600,6629,9729,9729,9829,9832,9832,NA,NA,NA,NA,NA,NA,NA,NA
6600,2711,1.82,2,2,-,6600,6629,2749,2711,2711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,6340,1.872,2,2,-,6600,6629,6629,6309,6309,6340,6340,NA,NA,NA,NA,NA,NA,NA,NA
6600,1631,2.187,2,2,-,6600,6629,1569,1569,1631,1631,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,8523,1.556,3,3,-,6600,6629,8509,8509,8523,8523,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,9250,1.503,3,3,-,6600,6629,9029,9029,9250,9250,NA,NA,NA,NA,NA,NA,NA,NA,NA
6600,9750,2.556,3,3,-,6600,6629,9729,9729,9750,9750,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,4271,1.451,2,2,-,6601,6629,4059,4059,4271,4271,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,3854,1.609,2,2,-,6601,6629,3719,3719,3854,3854,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,3176,1.556,2,2,-,6601,6629,3609,3176,3176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5414,1.662,2,2,-,6601,6629,5319,5414,5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,9540,1.924,4,4,-,6601,6629,9489,9489,9540,9540,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,7940,3.661,2,2,-,6601,6629,7319,7940,7940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,4022,2.03,2,2,-,6601,6629,4629,4629,4629,4022,4022,NA,NA,NA,NA,NA,NA,NA,NA
6601,1610,1.714,3,3,-,6601,6629,1569,1610,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,3840,1.451,2,2,-,6601,6629,3719,3719,3840,3840,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,1820,1.872,4,3,-,6601,6629,6629,6629,6629,1569,1820,1820,NA,NA,NA,NA,NA,NA,NA
6601,2610,1.451,2,2,-,6601,6629,4329,2610,2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,8332,1.503,3,3,-,6601,6629,8459,8459,8459,8332,8332,NA,NA,NA,NA,NA,NA,NA,NA
6601,5840,1.714,2,2,-,6601,6629,5719,5719,5819,5840,5840,NA,NA,NA,NA,NA,NA,NA,NA
6601,5870,1.819,2,2,-,6601,6629,5719,5870,5870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5880,1.503,2,2,-,6601,6629,5719,5880,5880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5720,1.451,2,2,-,6601,6629,5719,5719,5719,5720,5720,NA,NA,NA,NA,NA,NA,NA,NA
6601,4224,1.556,2,2,-,6601,6629,3719,3719,4224,4224,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,4110,1.608,2,2,-,6601,6629,4059,4059,4110,4110,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5502,1.556,2,2,-,6601,6629,5519,5519,5502,5502,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,2782,1.556,3,3,-,6601,6629,2749,2749,2749,2782,2782,NA,NA,NA,NA,NA,NA,NA,NA
6601,9330,1.82,4,4,-,6601,6629,9029,9029,9330,9330,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5670,1.556,2,2,-,6601,6629,5519,5670,5670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5486,1.661,2,2,-,6601,6629,5519,5519,5486,5486,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,9913,1.503,4,4,-,6601,6629,9929,9929,9929,9913,9913,NA,NA,NA,NA,NA,NA,NA,NA
6601,2810,2.03,3,3,-,6601,6629,6629,6629,6629,2919,2810,2810,NA,NA,NA,NA,NA,NA,NA
6601,1632,1.767,3,3,-,6601,6629,1569,1632,1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,8430,2.292,3,3,-,6601,6660,6749,8029,8029,8419,8430,8430,NA,NA,NA,NA,NA,NA,NA
6601,4980,1.503,3,3,-,6601,6629,6059,4980,4980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,8400,1.451,3,3,-,6601,6629,8459,8459,8459,8400,8400,NA,NA,NA,NA,NA,NA,NA,NA
6601,1440,1.556,3,3,-,6601,6629,4329,1429,1429,1440,1440,NA,NA,NA,NA,NA,NA,NA,NA
6601,2570,1.661,3,2,-,6601,6629,4059,4059,2570,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5771,1.504,2,2,-,6601,6629,5719,5719,5771,5771,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,8552,1.451,4,4,-,6601,6629,8509,8509,8552,8552,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,8130,1.714,2,2,-,6601,6660,6749,8029,8130,8130,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,9546,1.504,4,4,-,6601,6629,9489,9489,9549,9546,9546,NA,NA,NA,NA,NA,NA,NA,NA
6601,4200,1.609,2,2,-,6601,6629,6309,6309,4200,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,3570,2.924,2,2,-,6601,6629,3719,3719,3570,3570,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,7200,2.03,2,2,-,6601,6629,7229,7229,7200,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5530,1.608,2,2,-,6601,6629,5519,5519,5530,5530,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,4866,1.661,3,3,-,6601,6660,6819,6819,4959,4959,4866,4866,NA,NA,NA,NA,NA,NA,NA
6601,5490,3.029,2,2,-,6601,6629,5319,5490,5490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,9520,1.872,4,4,-,6601,6629,9489,9489,9520,9520,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,3300,1.504,4,3,-,6601,6629,3719,3719,3289,3300,3300,NA,NA,NA,NA,NA,NA,NA,NA
6601,6570,2.293,2,2,-,6601,6629,6629,6629,6629,6570,6570,NA,NA,NA,NA,NA,NA,NA,NA
6601,4920,1.609,3,3,-,6601,6629,6059,4920,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,5610,1.872,2,2,-,6601,6629,5719,5719,5719,5610,5610,NA,NA,NA,NA,NA,NA,NA,NA
6601,5000,3.556,1,1,-,6601,6660,6819,5000,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,3303,1.451,4,3,-,6601,6629,3719,3719,3289,3303,3303,NA,NA,NA,NA,NA,NA,NA,NA
6601,3562,1.503,2,2,-,6601,6629,3719,3719,3562,3562,NA,NA,NA,NA,NA,NA,NA,NA,NA
6601,4970,1.503,3,3,-,6601,6660,6819,6819,4959,4959,4970,4970,NA,NA,NA,NA,NA,NA,NA
6601,4790,3.029,2,2,-,6601,6629,4629,4629,4629,4790,4790,NA,NA,NA,NA,NA,NA,NA,NA
6601,1471,1.503,3,3,-,6601,6629,4329,1429,1429,1471,1471,NA,NA,NA,NA,NA,NA,NA,NA
6601,7620,2.503,2,2,-,6601,6629,7319,7620,7620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6780,5.292,1,1,-,6650,6660,6749,6780,6780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6470,2.609,1,1,-,6650,6629,6470,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,8050,3.661,2,2,-,6650,6660,6749,8029,8029,8050,8050,NA,NA,NA,NA,NA,NA,NA,NA
6650,6671,3.82,1,1,-,6650,6629,6671,6671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,2241,1.451,3,3,-,6650,6629,6629,6629,6629,2079,2241,2241,NA,NA,NA,NA,NA,NA,NA
6650,1302,1.609,3,3,-,6650,6629,4629,4629,4629,1329,1302,1302,NA,NA,NA,NA,NA,NA,NA
6650,8121,1.451,2,2,-,6650,6660,6749,8029,8121,8121,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6450,8.029,1,1,-,6650,6629,6450,6450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6770,5.767,1,1,-,6650,6660,6749,6770,6770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6860,3.924,1,1,-,6650,6660,6819,6860,6860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,1500,1.767,3,3,-,6650,6629,1569,1500,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,9520,2.082,4,4,-,6650,6660,6819,9489,9520,9520,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,3704,1.609,2,2,-,6650,6629,3719,3719,3704,3704,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6540,1.766,2,2,-,6650,6629,6629,6629,6629,6540,6540,NA,NA,NA,NA,NA,NA,NA,NA
6650,6880,6.346,1,1,-,6650,6660,6819,6880,6880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6930,1.556,2,2,-,6650,6660,6819,6819,6930,6930,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,3854,1.766,2,2,-,6650,6629,3719,3719,3854,3854,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,3702,1.767,2,2,-,6650,6629,3719,3719,3702,3702,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,6900,3.187,2,2,-,6650,6660,6819,6819,6900,6900,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,7450,2.029,2,2,-,6650,6660,6749,7319,7319,7450,7450,NA,NA,NA,NA,NA,NA,NA,NA
6650,9490,1.661,4,4,-,6650,6660,6819,9489,9490,9490,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,4635,2.24,2,2,-,6650,6629,6059,4635,4635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,5371,2.714,2,2,-,6650,6629,5319,5371,5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,4730,1.609,2,2,-,6650,6629,4629,4629,4629,4730,4730,NA,NA,NA,NA,NA,NA,NA,NA
6650,3571,1.714,2,2,-,6650,6629,3719,3719,3571,3571,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,5430,2.45,2,2,-,6650,6629,5319,5430,5430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,1630,1.503,3,3,-,6650,6629,1569,1630,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,4822,1.819,3,3,-,6650,6629,6059,4822,4822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,5942,1.556,3,3,-,6650,6660,6819,5719,5919,5942,5942,NA,NA,NA,NA,NA,NA,NA,NA
6650,5471,2.187,2,2,-,6650,6629,5519,5519,5471,5471,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,8810,1.556,3,3,-,6650,6629,8719,8719,8810,8810,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,7230,1.556,2,2,-,6650,6629,7229,7229,7230,7230,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,8461,1.556,3,3,-,6650,6660,6749,8029,8029,8419,8461,8461,NA,NA,NA,NA,NA,NA,NA
6650,1680,1.504,3,3,-,6650,6629,1569,1680,1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,7502,1.661,2,2,-,6650,6660,6749,7319,7319,7502,7502,NA,NA,NA,NA,NA,NA,NA,NA
6650,3783,1.819,2,2,-,6650,6629,3719,3719,3783,3783,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,5140,2.924,1,1,-,6650,6660,6819,5140,5140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,9742,1.451,5,4,-,6650,6629,6629,6629,6629,9729,9742,9742,NA,NA,NA,NA,NA,NA,NA
6650,5080,2.293,1,1,-,6650,6660,6819,5080,5080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,9531,1.766,4,4,-,6650,6660,6819,9489,9531,9531,NA,NA,NA,NA,NA,NA,NA,NA,NA
6650,5840,1.767,2,2,-,6650,6660,6819,5719,5719,5819,5840,5840,NA,NA,NA,NA,NA,NA,NA
